Date,FXE,EWJ,GLD,QQQ,SPY,SHV,DBA,USO,XBI,ILF,GAF,EPP,FXZ,Mkt-RF,SMB,HML,RF,,
2009/2/19,0.817042647,-1.4148156,-1.1833302,-1.5509493,-1.081364,-0.1089051,2.2655426,6.0264305,-2.3808459,-0.2409582,-0.1592297,0.362321,-0.3063986,-1.15,-0.03,-2,0.001,,
2009/2/20,1.419796823,-1.303797,2.0975156,0.2774885,-0.9768751,0.0363149,-1.4045773,0.2878842,-1.4561962,-3.9783856,0.3711556,-0.4531068,-1.9365421,-1.16,-0.02,-1.02,0.001,,
2009/2/23,-1.049177312,-4.2901977,-0.0716003,-3.5611034,-3.6434584,0.0725902,0.1713105,-4.3220488,-1.9751671,-6.7947415,-3.4184484,-2.529455,-4.4789545,-3.43,-0.48,0.88,0.001,,
2009/2/24,1.111469116,4.027386,-3.1177833,3.2488742,3.7209342,-9.07E-03,0.9793521,4.6909814,2.7544407,5.7009136,4.680625,4.5079342,4.5571399,4,-0.97,2.92,0.001,,
2009/2/25,-1.017066213,-2.6668234,-1.6819653,-0.6623699,-0.7904157,-0.0362918,0.8858906,6.1875363,-0.3499188,-0.2965465,-1.8460469,-2.4336484,-2.9343846,-1.15,-1.46,0.2,0.001,,
2009/2/26,0.180699692,-1.2236742,-0.0966694,-2.8380759,-1.6394883,9.08E-03,0.209784,4.6222769,-4.9501299,0.80288,-0.0532495,-0.6407313,-0.4032281,-1.53,-0.45,1.3,0.001,,
2009/2/27,-0.472069065,0.8174417,-0.4631394,-0.939992,-2.2602128,0.0181491,-1.0109605,-0.6632338,-5.4453736,-1.5694961,-2.6171659,-2.1346561,-0.6485629,-2.01,1.8,-2.13,0.001,,
2009/3/2,-0.816803851,-3.5915433,-1.8523051,-3.286251,-4.6088588,0.0317608,-4.8578544,-9.9830511,-4.8476913,-7.7765122,-6.1445084,-4.6073371,-6.4674124,-4.75,-0.24,-0.29,0.001,,
2009/3/3,0.095414549,-0.2816898,-0.9835953,-0.0751001,-0.7535382,0,0.2663073,3.6498899,1.2173356,1.4223747,1.1273397,1.0261461,0.6486538,-0.71,-0.67,-2.42,0.001,,
2009/3/4,0.43614182,2.6445511,-1.1730046,2.6322183,2.3414381,0.018151,3.783887,8.3822706,1.8866296,6.6955792,2.666067,4.6542148,3.9303559,2.42,0.54,-0.97,0.001,,
2009/3/5,-0.619098422,-1.9418128,3.3155872,-3.0462985,-4.1705328,-9.08E-03,-1.7653849,-3.8771775,-4.9350948,-3.688846,-4.0553784,-5.1415477,-5.4067163,-4.21,-0.46,-3.01,0.001,,
2009/3/6,0.595357896,-0.2805046,0.325595,-0.7953137,0.174259,0,1.6372619,5.2441017,1.6040672,0.1766725,0.7260103,-0.0977386,-0.4384068,0.2,0.42,-0.65,0.001,,
2009/3/9,-0.213917943,-3.5743592,-1.8812772,-2.1522706,-1.1822332,0,-0.8583701,2.330614,-0.2503677,-1.7360712,-1.2227275,-1.9255161,-2.1315181,-1.09,-0.94,0.34,0.001,,
2009/3/10,0.553665378,4.9690833,-2.7196584,5.9938827,5.7900364,0.0181494,1.709439,-2.9038868,3.5594102,6.5604386,5.165938,6.0448663,7.5613619,6.35,-0.91,4.16,0.001,,
2009/3/11,1.355338711,0.4146547,1.2178793,1.5250827,0.6491313,0,-1.5802165,-5.6545674,-2.6068117,0.5870017,2.2825099,0.0938091,1.0761707,0.3,-0.55,0.55,0.001,,
2009/3/12,0.605121033,-0.1380299,2.0852541,3.2615449,3.861693,0.0181388,2.5081017,7.0816341,6.1712825,4.1758012,3.7357625,2.408638,4.3502616,4.16,1.11,2.6,0.001,,
2009/3/13,-0.077368487,0.9622088,0.2193038,0.2438592,0.7784148,0.0181355,-0.4628706,-2.148314,2.5148087,0.2802795,-0.0786031,2.1282228,0.157541,0.73,0.18,0.55,0.001,,
2009/3/16,0.33228492,1.762758,-0.5491502,-1.6842478,-0.3027259,-0.0362743,2.0455817,2.2191355,-2.5784878,-0.8432111,0.0786031,1.1138416,1.1348223,-0.55,-1.02,0.44,0.001,,
2009/3/17,0.438788755,3.4349453,-0.8405292,3.7163464,3.0124326,9.07E-03,0.864021,4.126087,3.3207639,3.0967178,1.4818931,2.9683569,2.2317207,3.2,0.68,1.41,0.001,,
2009/3/18,3.605759881,2.3107604,3.3312697,1.2536204,2.2137378,0.0362783,0.6126178,0.5757848,0.5939536,1.8974411,2.2203278,1.6211922,3.3305206,2.18,0.07,3.96,0.001,,
2009/3/19,1.324817266,-0.508906,1.3444526,-0.0673636,-1.2463149,-0.0181338,1.6956442,2.501381,-1.5019295,-0.0767457,0.5035256,0.4223001,0.2940071,-1.03,0.99,-2.55,0.001,,
2009/3/20,-0.800159676,-2.1922213,-0.8087753,-1.5337565,-2.152398,-9.07E-03,0.120024,1.3089159,-2.8259998,-1.5474189,-0.2011017,-0.6765328,-1.3066249,-1.95,-0.37,-0.79,0.001,,
2009/3/23,0.639175513,7.5317926,-1.6265711,5.7272628,6.9366527,0.0181355,0.8758018,3.2622048,3.7574008,7.1821849,6.1009417,8.2617622,7.7747301,6.89,-0.66,4.03,0.001,,
2009/3/24,-1.408632656,-2.8205476,-1.2347914,-1.8618859,-1.9899965,-9.06E-03,-2.7729283,-0.5363635,-2.2711714,-3.4702554,-2.0086777,-2.8528117,-3.7939231,-1.93,-1.14,-1.53,0.001,,
2009/3/25,0.997684943,2.941383,1.1261323,0.4605244,1.0490662,9.06E-03,-2.0585329,-1.2735034,1.7133724,1.676323,0.8179043,1.2779791,2.5102936,0.94,0.96,1.31,0.001,,
2009/3/26,-0.553037469,1.0810964,-0.0543777,3.0383752,2.017574,9.07E-03,0.5806694,2.5622183,4.7141341,1.8302145,2.0863649,2.8170854,0.9729059,2.68,1.89,0.01,0.001,,
2009/3/27,-1.647636343,-1.6867941,-1.3580298,-1.8962476,-1.821323,-0.0181338,-1.3741628,-4.0470713,-2.9074757,-4.222848,-4.8801859,-3.334299,-4.6717594,-2.06,-1.35,0.28,0.001,,
2009/3/30,-0.807575846,-3.9658195,-0.7859663,-2.4968477,-3.5165703,0.0272032,0.2094242,-6.8992837,-1.7859493,-4.3695413,-3.0263641,-4.2785054,-5.7030603,-3.47,1.74,-3.82,0.001,,
2009/3/31,0.687227208,-0.1264984,0.3328484,0.8612198,0.9222421,0,2.4386412,1.2121291,-0.581637,1.3349285,4.1532719,2.5078321,4.0591834,1.29,-0.56,1.55,0.001,,
2009/4/1,-0.358246817,2.869818,0.8273171,1.4732648,1.9181072,-0.0172366,-0.9023851,-1.6311276,-1.7866963,3.5252661,3.2357594,2.4861013,1.9333128,1.65,-0.51,1.49,0.001,,
2009/4/2,1.537040903,3.5048906,-2.4802428,3.1667433,2.8818362,-0.0181509,2.4019107,8.0634662,0.1483584,5.9206238,2.5382666,4.8695839,5.1401618,3.07,1.9,0.48,0.001,,
2009/4/3,0.334270864,-0.8348273,-1.3719893,1.8406344,0.9899328,0.0181509,0.5615699,-0.1615248,-1.0645239,2.7303006,0.6874424,1.6461307,1.7687543,1.02,-0.14,0.84,0.001,,
2009/4/6,-0.557725535,-2.1792657,-2.6844133,-0.2475967,-0.7863777,-0.0181509,-0.8032212,-2.2891778,-1.7707221,-2.1641299,-1.1021911,-1.4953572,-3.2553867,-0.92,-0.65,-0.48,0.001,,
2009/4/7,-1.057024148,-0.6138778,1.7092458,-2.6693386,-2.3601676,0.0362921,-1.708053,-4.3610053,-1.9802631,-1.2784263,-2.4779231,-2.13179,-2.5040959,-2.42,-0.73,-0.2,0.001,,
2009/4/8,-0.135752285,0.7362052,-0.1499821,1.6727586,1.0720014,0,-0.2464026,1.8826467,1.368368,1.2784263,1.4334653,0.0384718,1.7699607,1.28,1.07,0.02,0.001,,
2009/4/9,-0.635929358,3.6018197,-0.3469851,3.0515464,3.8973677,-9.07E-03,2.7176688,3.9885678,1.6737724,5.1240349,2.3747482,3.4401414,3.0410049,3.92,0.32,4.34,0.001,,
2009/4/13,1.597257434,0.2355776,1.802677,-0.1519023,0.0233092,9.07E-03,-1.3698844,-3.3463483,0.3872666,0.8678302,1.3353152,1.7314814,1.2178775,0.26,-0.93,2.29,0.001,,
2009/4/14,-0.780369225,-0.9456317,-0.5820205,-1.2236238,-1.7393825,0.0181443,0.3644466,-1.5962336,-2.3903839,-2.9339503,-1.8836338,-1.1756205,-0.9459534,-2.02,-0.04,-2.86,0.001,,
2009/4/15,-0.354678531,0.4739336,0.1486785,-0.2773944,1.0613325,0.0181346,-0.7709553,0.3417638,-0.706244,0.8519402,0.251681,2.0121479,1.1474964,1.12,-0.16,2.33,0.001,,
2009/4/16,-0.447018258,0.3539787,-1.9503267,2.559556,1.4556292,0,-0.2855356,-0.0682526,0.4419807,1.7157676,1.3843425,0.7577123,1.0349009,1.69,1.22,0.13,0.001,,
2009/4/17,-1.107174536,0.4700352,-0.6899367,0.210367,0.6682843,-0.0181346,0.122474,0.5447749,-0.2428422,-1.3431987,-0.3160267,-1.1205592,-0.0996855,0.55,0.85,0.29,0.001,,
2009/4/20,-0.763043617,-2.2526103,2.0097046,-3.2649739,-4.2819293,0.0272034,-3.4872774,-7.8741984,-2.6656295,-5.5251168,-5.7703817,-5.5684093,-5.9939172,-4.32,0.08,-4.22,0.001,,
2009/4/21,0.146896322,1.1919036,-0.0690267,1.3861221,1.9348898,-0.0181394,2.3795738,0.4033039,0.4529997,3.0955708,1.4268937,2.8789852,2.6473122,2.19,0.77,3.07,0.001,,
2009/4/22,0.393226035,0.3548294,0.562345,0.3054419,-0.6132045,0.0181394,0,0.0365831,-0.9765091,-0.6254384,-0.996684,-1.6946373,-0.4478941,-0.61,1.49,-1.07,0.001,,
2009/4/23,1.124855156,0.5885854,1.6120295,0.9711769,0.976997,9.07E-03,1.4742282,1.9558719,0.2734776,1.7962465,2.7985339,3.1036302,2.2534318,0.66,-1.83,0.26,0.001,,
2009/4/24,0.795792835,1.5142885,1.0307037,1.7365636,1.4997683,-0.0634831,0.6079046,3.5932045,1.5357061,1.9661704,3.0827943,1.2440713,2.8292739,1.77,0.79,0.12,0.001,,
2009/4/27,-1.590291092,-0.2314779,-0.7944975,0.1186617,-0.9507411,9.07E-03,-1.834918,-2.8784016,0.8035814,-4.5321913,-2.3203958,-3.1396883,-2.2905519,-0.95,-0.44,-1.71,0.001,,
2009/4/28,0.824936575,-1.635554,-1.4256883,-0.7439392,-0.3150301,9.07E-03,-0.2059692,-0.8224613,0.5763738,0.7000396,1.6434896,-1.3980895,-0.5049724,-0.2,0.93,0.07,0.001,,
2009/4/29,0.810635388,0.8211274,0.6587961,1.3645998,2.1046104,0.0544053,2.4843509,2.5174136,1.9915322,4.7344101,2.812691,4.2464484,3.0250005,2.41,0.74,1.19,0.001,,
2009/4/30,-0.151020587,-0.5858269,-1.2073097,0.9967839,0.034321,-9.06E-03,1.7148974,0.2447982,-1.9252453,-0.8016087,-1.4857846,1.2683615,1.2365906,-0.04,-0.43,-0.64,0.001,,
2009/5/1,0.26494233,1.5160644,-0.3673521,0.2621982,0.5361963,-0.0562514,3.1909321,3.3994758,-0.5982046,3.363324,0.9782251,0.2876679,0.8052862,0.45,-0.46,-0.25,0,,
2009/5/4,1.034871722,2.6272163,1.9250005,1.9591533,3.3453897,-9.08E-03,-0.9234386,3.1242089,1.2148091,5.7644627,4.7103118,5.9927327,3.9936077,3.36,-0.4,2.98,0,,
2009/5/5,-0.628647659,-0.3387881,-0.4409516,-0.085625,-0.3416892,-0.0181514,-0.5815174,-1.3507008,0.5910095,0.1529393,-0.9969348,-0.8490476,-1.4281507,-0.27,0.2,-0.17,0,,
2009/5/6,0.060043194,2.3477868,1.4511768,0.0285478,1.7186119,9.07E-03,1.3132673,4.1577928,-0.7887914,2.7134556,2.234497,3.4526697,2.4402816,1.45,-2.08,2.65,0,,
2009/5/7,0.426764964,-2.3477868,-0.1117432,-2.3686856,-1.3989288,-9.07E-03,0.3829993,0.1907184,1.1373766,-2.6218146,-3.3491932,-1.1265868,-1.5995425,-1.42,-0.75,-0.79,0,,
2009/5/8,1.769826101,3.9916563,0.6019425,0.0584482,2.3064585,-9.08E-03,2.1555004,3.1262376,1.8530988,3.3035993,4.2829001,4.0488692,4.7238589,2.48,0.2,2.85,0,,
2009/5/11,-0.286669872,-0.9830785,-0.3228154,0.3499545,-1.8891076,0.018153,-0.1872309,-0.6174795,1.2306527,-0.9796652,-1.4771895,-4.4160913,-2.5765385,-2.01,1.21,-2.45,0,,
2009/5/12,0.389376355,0.5473488,1.1198022,-1.2302399,-0.2963575,9.08E-03,0.5979091,1.0474526,-0.719577,-1.0496495,0.0419122,0.7662888,0.4239842,-0.31,-0.79,-1.62,0,,
2009/5/13,-0.389376355,-1.8733358,0.4290661,-2.7186142,-2.5495415,9.08E-03,-1.2748579,-1.3576327,-2.8219398,-4.6907689,-3.7136109,-3.960582,-3.7565945,-2.91,-1.49,-1.51,0,,
2009/5/14,0.367377437,0.1111758,-0.0658873,1.1142982,0.8533648,0,2.0172555,0.650267,0.1746282,2.2493916,2.0233111,1.3036271,1.123253,1.11,0.49,0.99,0,,
2009/5/15,-1.069143281,0.9950343,0.5696192,-0.0599158,-0.8195416,9.07E-03,-3.3468098,-3.4540419,-1.7380236,-1.9024402,-1.7627263,-1.580249,-1.6896507,-1.02,0.57,-1.13,0,,
2009/5/18,0.480687428,0.8762392,-1.3083601,2.5737331,2.8011214,-0.0181472,2.7905243,4.4062745,1.7598324,6.1661242,3.2432972,4.9976654,4.8654913,3.13,0.33,1.94,0,,
2009/5/19,0.588455853,-0.6564625,0.6618136,0.4662017,-0.1206484,9.08E-03,0.0371854,0.244281,0.2830754,1.1771796,1.9954908,1.1787924,1.0465012,-0.04,0.2,-1.21,0,,
2009/5/20,0.992491683,1.3086313,1.4082444,-0.3494545,-0.6716977,0.0362951,0.5560682,3.2406016,0.282263,0.5252436,1.1459126,-0.1954999,0.9767759,-0.48,-0.02,-1.09,0,,
2009/5/21,0.975540683,-1.3086313,1.7195459,-1.8548959,-1.4467234,0,0.5530042,-1.4572689,-1.3534324,-2.2367094,-0.0610616,-2.0096244,-0.1178938,-1.68,-0.09,0.32,0,,
2009/5/22,0.709404551,0.328773,0.3191535,-0.3274313,-0.213211,-0.0362951,1.5685093,0.9540919,-0.573064,1.3891224,1.1336182,0.9604338,0.93925,-0.15,-0.34,-0.59,0,,
2009/5/26,-0.171518405,3.2295534,-0.4150929,3.6591206,2.5289792,-0.0181552,0.289122,1.2092759,2.8974894,2.807304,0.0804849,3.1151099,2.2245646,2.78,1.52,0.62,0,,
2009/5/27,-0.566650356,-1.9251865,-0.3311845,-0.6922492,-1.8014568,0.0181552,0,1.3684912,-0.2364861,-0.8023042,0.0804126,-2.2291299,-2.4292701,-1.8,0.25,-1.3,0,,
2009/5/28,0.280142242,-0.6500614,0.8418197,1.1510976,1.3843729,0.0725707,0.1802813,2.1739929,0.0645535,2.6123088,2.5985829,0.8458082,1.8561986,1.35,-1.36,0.43,0,,
2009/5/29,1.403207411,1.8309608,2.0584628,1.222824,1.7552919,-0.0635002,0.467203,2.9553363,0.9845981,0.7538783,0.6051767,3.8136145,1.369885,1.38,0.55,-0.2,0,,
2009/6/1,0.171036458,1.5881812,-0.4897566,2.8147277,2.3919969,0.0689668,3.4534863,2.7903692,0.4250783,3.9274164,2.6693857,3.5231117,2.6571293,2.72,1.55,-0.72,0,,
2009/6/2,1.144477738,0.1049807,0.6559428,0.1373023,0.0843811,-0.0816704,-1.0445812,0.4797477,1.9740285,-0.9134938,0.6798896,0.7198544,1.0980112,0.29,0.86,-0.19,0,,
2009/6/3,-1.200988139,-2.2282108,-2.0444146,-0.3023118,-1.2732239,0.0453785,-3.8171212,-3.6830618,1.8337728,-4.5839063,-3.1354114,-2.205857,-3.3026546,-1.39,0.79,-0.8,0,,
2009/6/4,0.190593076,0.7482741,1.9094148,1.1222226,0.9352789,-0.0181477,2.336135,3.8955399,-0.7171345,2.3182212,2.1328446,0.0610877,1.0944494,1.18,0.14,1.09,0,,
2009/6/5,-1.513514845,-1.1783815,-2.6536294,0.1088044,0.0211593,-0.0363116,-0.7130119,-0.7724023,-0.4327788,-0.3595655,-1.166467,-0.2139681,-1.8023662,-0.19,0.12,-0.54,0,,
2009/6/8,-0.430502731,0.5373488,-0.1601976,-0.2995249,-0.413332,-0.0363248,-1.4414736,0.37363,-0.9962687,-0.8906267,-0.5787124,-1.2935262,-0.712964,-0.2,-0.97,0.59,0,,
2009/6/9,1.214992253,0.8537923,0.2881735,0.7606739,0.5084715,0.0272432,1.1548378,1.7166617,0.4993782,0.7797283,0.7900625,1.0484226,1.5900436,0.49,0.34,-0.28,0,,
2009/6/10,-0.598513437,0.1062163,0.0319665,-0.352451,-0.2539126,0.0544706,-1.1185468,2.021847,-0.5619722,0.387596,-0.5195765,1.7032085,-0.678356,-0.35,-0.33,-0.47,0,,
2009/6/11,0.80430691,1.6842501,-0.1706164,0,0.4439267,0,0.3983384,1.8055137,1.3269854,2.6181006,1.1128245,2.1480564,1.324151,0.63,-0.22,0.26,0,,
2009/6/12,-0.761428512,-0.1044414,-1.6463481,-0.462769,0.2738306,-0.0363083,-1.2729759,-0.6320335,0.779658,-1.1097684,-0.2101058,-1.3670415,-0.0839956,0.03,-0.19,0.01,0,,
2009/6/15,-1.438977367,-1.7923513,-1.1676894,-2.0676129,-2.3195001,0,-3.4633922,-2.3349361,-2.7347863,-3.715426,-2.1256811,-3.9675621,-4.9672876,-2.38,-0.29,-0.34,0,,
2009/6/16,0.267773299,-1.0695239,0.9069636,-0.9797203,-1.3655811,0.0635293,-0.2276139,-0.0259691,-0.0210135,-2.0548699,-0.4502285,-1.1586157,-1.1249402,-1.33,-0.08,-0.27,0,,
2009/6/17,0.813396485,1.1758501,0.4558267,0.9518554,-0.0982543,9.07E-03,0.4547223,0.492173,2.5921666,-0.9561205,0.2547226,-0.9493701,-0.0595613,-0.08,0.91,-0.97,0,,
2009/6/18,-0.416668385,-0.8537923,-0.8045238,-0.1952297,0.7291731,-9.07E-03,-0.6067519,0.3868399,0.8358045,-0.1748175,-1.8367282,0.9493701,0.5643831,0.74,-0.63,0.41,0,,
2009/6/19,0.395159667,1.5949272,0.3160604,1.0676218,0.3679079,-9.07E-03,-1.1092139,-2.2911625,0.5869799,0.7553757,-0.1518286,0.6592363,1.1322165,0.35,0.29,0.1,0,,
2009/6/22,-0.582514184,-2.2400834,-1.4909298,-3.0322306,-3.0445787,-0.0363017,-1.3163179,-4.6357019,-2.0593969,-5.3136355,-2.4611579,-3.9245698,-3.1806971,-3.08,-0.37,-0.72,0,,
2009/6/23,1.510355009,0.6486474,0.4188224,-0.2283143,0.0783735,-9.07E-03,1.5468174,3.1498667,-0.3922013,1.8612296,0.971183,0.2885972,1.3273837,0.08,-1.1,0.13,0,,
2009/6/24,-0.956533024,0.2152892,0.5812365,1.6716645,0.858092,0.01815,-0.5000934,-0.8590657,1.559647,0.9327524,2.0959137,1.8379194,0.7941361,0.78,0.25,-0.19,0,,
2009/6/25,0.350843961,2.338048,0.9360114,1.9477532,2.1515642,0.0362984,0.5768138,2.5553667,2.8702371,3.3572049,1.4394515,2.3780034,1.8387879,2.19,0.8,0.04,0,,
2009/6/26,0.570169502,0.3146274,-0.0216652,0.2201983,-0.2609893,9.07E-03,-0.7698306,-1.4293547,0.6508283,0.9224616,1.7121329,0.8537651,-1.1112846,0.04,1.57,0.14,0,,
2009/6/29,0.078145177,-0.5249362,-0.2712528,0.2197235,0.9320544,-0.0272249,-0.0386396,3.0456543,-0.0589937,0.4580593,0.2727971,0.8465248,1.5880416,0.82,-1.09,0.36,0,,
2009/6/30,-0.348572789,-0.7395686,-0.9387701,-0.1922271,-0.8123523,0.0272249,-1.6368253,-1.9321698,-0.3744188,-0.7741901,0.601421,-1.1303026,-1.0158411,-0.74,0.25,-0.18,0,,
2009/7/1,0.789303279,1.159736,1.3183162,0.054961,0.4124224,-0.0208726,1.0553078,-1.2468685,-1.2916269,0.9739422,1.7448416,0.5353495,1.6677008,0.54,1.48,0.18,0.001,,
2009/7/2,-1.023320042,-2.2258484,-1.2415744,-2.2223223,-2.7672836,-9.08E-03,-2.5995951,-3.8366834,-2.9840825,-2.9801194,-2.2490154,-3.7112401,-3.3331427,-2.89,-0.6,-1.05,0.001,,
2009/7/6,-0.135807988,0.6410334,-0.5384311,-0.535132,-0.011129,0,-2.6689777,-3.7879035,-0.3715904,-0.4710042,-1.3307462,-0.4901143,-0.5511375,-0.03,-0.93,-0.97,0.001,,
2009/7/7,-0.501934792,-1.0706783,-0.0551088,-2.5165787,-1.9566641,9.08E-03,-3.333642,-2.6271155,-1.8368276,-3.7581484,-2.1506157,-2.4537032,-2.9918052,-1.93,0.03,-0.15,0.001,,
2009/7/8,-0.223092151,0,-1.6002142,0.519934,-0.0681549,0.0362978,1.971954,-3.7365027,-0.3376252,-1.1090694,-0.8896111,-0.5385481,-0.8259261,-0.2,-0.57,-1.11,0.001,,
2009/7/9,1.089150914,0,0.2684922,0.1727144,0.1929934,0,0.4559593,0.6121843,0.2743983,1.2927286,1.9507853,1.6070023,1.9896393,0.35,-0.59,1.24,0.001,,
2009/7/10,-0.62194862,-1.082266,0.078173,0.4304714,-0.2384593,-0.0362978,-0.955748,-1.1972484,-0.1054497,-0.8908084,-0.5792505,-0.6330204,-1.3220194,-0.35,0.94,-0.51,0.001,,
2009/7/13,0.357909988,0.2173953,0.6786475,1.9005044,2.4037987,0.0181469,2.7590796,-0.0308942,1.1539017,1.6524272,0.5792505,0.699419,2.9041915,2.43,-0.68,1.81,0.001,,
2009/7/14,-0.408113812,0,0.6850811,0.3646069,0.5644447,0,-0.8566277,-0.8064498,-0.0417292,0.0303421,1.639546,3.10432,0.5218684,0.59,0.33,0.63,0.001,,
2009/7/15,1.205222064,1.0799284,1.5624465,3.3042587,2.8826713,-9.07E-03,-0.0409752,4.1482006,1.5118905,5.6905539,2.7250713,4.4059983,4.4904297,2.98,0.55,1.39,0.001,,
2009/7/16,0.233643648,-0.4305698,-0.282266,1.1847248,-0.1609714,0,-1.2786316,0.2685366,0.1643053,1.2249146,0.9487725,0.5220377,1.222017,0.94,0.47,-0.1,0.001,,
2009/7/17,-0.276193814,0,-0.0543777,0.5339069,1.0895185,-9.08E-03,0.8679493,2.0059698,-0.1232021,0.423791,0.0377655,-0.0306377,-0.4347253,-0.05,-0.23,-0.04,0.001,,
2009/7/20,0.875530094,1.2861904,1.4578294,0.9538946,1.0567574,-9.08E-03,1.6326975,1.7084532,1.0017496,3.3544355,2.0553753,3.0474607,2.0127186,1.19,0.32,0.37,0.001,,
2009/7/21,-0.197029627,0.8483617,-0.1609378,0.6833194,0.4614609,9.08E-03,-1.6326975,0.3153134,0.6892295,-0.3003416,0.4428914,0.0594074,0.0853587,0.31,-0.54,-0.81,0.001,,
2009/7/22,0.063370476,1.1548627,0.3323206,0.8346416,-0.0209261,9.08E-03,-0.8264469,-0.3727546,0.5037878,0.3820937,-0.2765772,-0.5061748,0.6237632,0.08,0.6,0.34,0.001,,
2009/7/23,-0.077462417,0.4166689,-0.1928228,2.1837681,2.1842393,0,2.256506,2.7763822,7.7519157,2.6345607,1.9744722,2.4182822,2.0423161,2.37,0.6,1.1,0.001,,
2009/7/24,0.140793465,0.5184051,0.1607136,-0.7653056,0.4087418,-9.08E-03,-1.1834417,1.1942927,1.8247688,-0.2656707,0.2531178,-0.3795109,0.9097171,0.38,0.31,0.15,0.001,,
2009/7/27,0.154647158,-0.2070432,0.3206448,0.7653056,0.2953019,0.0181469,0.5730634,0.2757074,0.5646196,0.5835594,0.3064971,1.4229994,0.2193028,0.3,0.1,0.99,0.001,,
2009/7/28,-0.471714147,-0.1036738,-1.7221371,-0.6885051,-0.4688137,-9.07E-03,0.5292054,-1.5538659,0.9759604,-0.8499378,-1.4140906,0.746911,-0.5491506,-0.2,0.29,-0.35,0.001,,
2009/7/29,-0.971531747,0.7235129,-0.9928662,0.6630954,-0.2454716,0.0181461,-1.2666114,-6.6180349,-0.6133857,-2.2388033,-1.434372,-2.0529819,-0.635272,-0.46,-0.13,-0.83,0.001,,
2009/7/30,0.192221441,1.1264813,0.4594757,0.5829412,1.039125,-0.0181461,2.7576768,5.8601478,0.6493464,2.4253442,2.0895177,2.9930318,1.6215836,1.24,0.31,1.45,0.001,,
2009/7/31,1.321243918,0.5078766,1.8706227,-0.3037174,0.1417863,9.07E-03,1.4691588,3.6518552,-0.6855415,0.3189776,0.6508792,1.1837738,1.3270255,0.05,-0.16,1.27,0.001,,
2009/8/3,1.116788068,1.7077258,0.555503,1.4844913,1.6361765,-0.0381286,3.7900862,2.970905,0.2711688,4.1331425,3.0875379,2.4084277,2.0767595,1.63,0.09,1.67,0.001,,
2009/8/4,-0.083334127,-0.099653,0.8591906,0,0.258521,9.08E-03,-0.2660043,0.1317776,0.8270463,0.48266,-2.7816475,-0.2190612,0.578031,0.32,0.44,0.85,0.001,,
2009/8/5,0.097208284,-0.7003516,0.1055621,-0.7772414,-0.2883924,0.0181607,-0.9558474,0.6039141,-1.7520543,0.5559784,0.2870472,-1.6305476,-1.0005279,-0.3,-1.1,1.72,0.001,,
2009/8/6,-0.403340161,-0.1004539,-0.1900951,-0.884846,-0.5192264,0.018151,-1.8221167,0.1830758,-2.5467301,-1.5492384,-0.9901946,0.2504525,-0.71704,-0.62,-0.99,0.06,0.001,,
2009/8/7,-1.290428603,-0.402819,-0.902579,1.2616855,1.3029146,-0.0363118,0.2734911,-1.6333292,0.2986199,1.3979137,0.3612068,0.5266792,1.0868211,1.44,0.99,1.19,0.001,,
2009/8/10,-0.240280282,0,-0.8785143,-0.7045886,-0.2077246,9.08E-03,0.6223357,0.1592277,-0.0932208,0.0756971,-1.2152168,-1.056147,-1.0335293,-0.32,0.49,0.26,0.001,,
2009/8/11,0.063658061,0,-0.1507635,-0.8622931,-1.2554914,0.0181527,0.8878614,-2.2798305,-0.9370424,-2.3734717,-0.5489481,-0.6728386,-1.0174149,-1.25,-0.08,-1.15,0.001,,
2009/8/12,0.430412528,0.5032729,0.1722796,1.5417988,1.0671816,0,1.5255826,1.3205879,0.6942458,1.4613767,-0.330823,2.0050812,1.7340743,1.21,0.43,0.55,0.001,,
2009/8/13,0.519667329,0.8995584,0.8249942,0.55028,0.7609831,9.08E-03,-1.0654629,1.1976218,-0.5249284,0.8111569,2.5984933,2.0467356,1.0523583,0.73,-0.3,1.1,0.001,,
2009/8/14,-0.639430785,0.3972188,-0.7712131,-1.1540487,-0.7709057,0,-2.2046881,-4.7957179,-0.8684225,-1.3982659,-1.3180627,-1.8539262,-1.1846956,-0.97,-1.2,-0.28,0.001,,
2009/8/17,-0.757129489,-2.814253,-1.5059046,-2.9447824,-2.4913428,9.08E-03,-1.9349074,-1.4255979,-1.7019301,-3.1203809,-3.8159878,-2.7903587,-4.1362799,-2.46,-0.11,-1.7,0.001,,
2009/8/18,0.290793598,0.8121875,0.490007,1.4191918,0.7902762,0,1.2678458,3.7031061,0.5961051,1.8320344,3.2326832,1.9891365,1.1798763,1.11,0.47,1.31,0.001,,
2009/8/19,0.740877057,0.3028745,0.5092389,0.6893952,0.8741608,-9.08E-03,-0.0393818,3.3612073,2.0118302,0.6720062,-0.586727,0.2493423,1.3008296,0.72,0.43,-0.4,0.001,,
2009/8/20,0.175592568,1.2024184,-0.2813876,1.1636858,1.0251382,0,-1.5879611,-1.1875084,0.7674376,1.8882994,2.3804119,0.2487222,0.9112912,1,-0.04,0.85,0.001,,
2009/8/21,0.559835844,1.0896565,1.4845421,1.3241981,1.9416215,9.08E-03,0.7177064,1.4756579,0.9834022,1.7043015,2.272426,0.0827688,3.2032144,1.83,0.35,0.68,0.001,,
